name,region,hemisphere,tissue,Y
37771,62,right,white,RW
37772,62,right,white,RW
37773,62,right,white,RW
37774,62,right,white,RW
37775,58,right,white,RW
37776,58,right,gray,RG
37785,27,left,gray,LG
37786,27,left,gray,LG
37787,27,left,gray,LG
37788,27,left,white,LW
37789,27,left,white,LW
37790,27,left,white,LW
37791,12,left,white,LW
37792,10,left,white,LW
37793,10,left,white,LW
37794,10,left,white,LW
37795,10,left,white,LW
37796,10,left,white,LW
37797,10,left,gray,LG
37805,52,right,gray,RG
37808,52,right,gray,RG
37809,52,right,gray,RG
37810,45,right,gray,RG
37811,45,right,gray,RG
37812,45,right,gray,RG
37813,45,right,white,RW
37814,58,right,white,RW
37815,62,right,white,RW
37816,62,right,white,RW
37817,62,right,white,RW
37818,58,right,white,RW
37819,58,right,white,RW
37827,23,left,gray,LG
37828,23,left,white,LW
37829,7,left,gray,LG
37830,7,left,white,LW
37831,27,left,white,LW
37832,27,left,white,LW
37833,27,left,white,LW
37834,27,left,white,LW
37835,13,left,white,LW
37836,10,left,white,LW
37837,10,left,gray,LG
37838,10,left,gray,LG
37839,10,left,gray,LG
37840,10,left,gray,LG
37841,10,left,gray,LG
37848,52,right,gray,RG
37852,45,right,gray,RG
37853,45,right,gray,RG
37854,45,right,gray,RG
37855,45,right,white,RW
37856,58,right,white,RW
37857,58,right,white,RW
37858,62,right,white,RW
37859,62,right,white,RW
37860,42,right,white,RW
37870,23,left,white,LW
37871,23,left,white,LW
37872,7,left,white,LW
37873,7,left,white,LW
37874,27,left,white,LW
37875,27,left,white,LW
37876,27,left,white,LW
37877,13,left,white,LW
37878,13,left,white,LW
37879,10,left,gray,LG
37880,10,left,gray,LG
37881,10,left,gray,LG
37882,10,left,gray,LG
37883,10,left,gray,LG
37890,48,right,gray,RG
37893,45,right,gray,RG
37894,45,right,gray,RG
37895,45,right,gray,RG
37896,48,right,white,RW
37897,48,right,white,RW
37898,58,right,white,RW
37899,62,right,white,RW
37900,62,right,white,RW
37901,58,right,gray,RG
37902,58,right,gray,RG
37903,58,right,gray,RG
37904,58,right,gray,RG
37905,58,right,gray,RG
37914,7,left,white,LW
37915,23,left,white,LW
37916,23,left,white,LW
37917,27,left,white,LW
37918,13,left,white,LW
37919,13,left,white,LW
37920,13,left,white,LW
37921,13,left,gray,LG
37922,13,left,gray,LG
37923,10,left,gray,LG
37924,10,left,gray,LG
37929,48,right,gray,RG
37930,48,right,gray,RG
37932,45,right,gray,RG
37933,45,right,gray,RG
37934,45,right,white,RW
37935,48,right,white,RW
37936,48,right,white,RW
37937,48,right,white,RW
37938,58,right,white,RW
37939,58,right,white,RW
37940,58,right,gray,RG
37941,58,right,gray,RG
37942,58,right,gray,RG
37943,58,right,gray,RG
37953,23,left,white,LW
37954,23,left,white,LW
37955,23,left,white,LW
37956,23,left,gray,LG
37957,13,left,gray,LG
37958,13,left,white,LW
37959,13,left,white,LW
37960,13,left,gray,LG
37961,13,left,gray,LG
37962,13,left,gray,LG
37963,13,left,gray,LG
37964,13,left,gray,LG
37969,48,right,gray,RG
37971,45,right,white,RW
37972,45,right,white,RW
37973,45,right,white,RW
37974,48,right,white,RW
37975,48,right,white,RW
37976,48,right,white,RW
37977,48,right,white,RW
37978,58,right,white,RW
37979,58,right,white,RW
37980,58,right,gray,RG
37982,58,right,gray,RG
37991,23,left,white,LW
37992,23,left,white,LW
37993,23,left,white,LW
37994,23,left,white,LW
37995,13,left,gray,LG
37996,13,left,gray,LG
37997,13,left,white,LW
37999,13,left,gray,LG
38007,48,right,gray,RG
38008,48,right,gray,RG
38009,48,right,white,RW
38010,48,right,white,RW
38011,48,right,white,RW
38012,48,right,white,RW
38013,48,right,white,RW
38014,48,right,white,RW
38015,58,right,white,RW
38016,58,right,white,RW
38017,58,right,gray,RG
38018,58,right,gray,RG
38027,23,left,gray,LG
38028,23,left,white,LW
38029,23,left,white,LW
38030,23,left,white,LW
38031,23,left,white,LW
38032,13,left,white,LW
38033,13,left,gray,LG
38034,13,left,white,LW
38035,13,left,white,LW
38045,48,right,gray,RG
38046,48,right,gray,RG
38048,48,right,white,RW
38049,48,right,white,RW
38050,48,right,gray,RG
38051,58,right,white,RW
38052,58,right,white,RW
38053,58,right,gray,RG
38054,58,right,gray,RG
38059,23,left,gray,LG
38060,23,left,white,LW
38061,23,left,gray,LG
38063,23,left,white,LW
38064,23,left,white,LW
38065,23,left,white,LW
38066,31,left,white,LW
38067,10,left,white,LW
38068,13,left,white,LW
38069,13,left,white,LW
38070,13,left,white,LW
38071,13,left,gray,LG
38072,13,left,gray,LG
38079,48,right,gray,RG
38081,48,right,gray,RG
38082,48,right,white,RW
38083,48,right,gray,RG
38084,48,right,gray,RG
38085,48,right,white,RW
38086,58,right,white,RW
38087,58,right,gray,RG
38093,23,left,gray,LG
38094,23,left,white,LW
38096,23,left,gray,LG
38097,23,left,white,LW
38098,23,left,white,LW
38099,13,left,white,LW
38100,13,left,white,LW
38101,13,left,white,LW
38102,13,left,white,LW
38103,13,left,white,LW
38104,13,left,gray,LG
38113,48,right,gray,RG
38114,48,right,gray,RG
38115,48,right,gray,RG
38116,48,right,white,RW
38117,48,right,white,RW
38118,48,right,white,RW
38119,58,right,white,RW
38120,58,right,gray,RG
38121,58,right,gray,RG
38123,42,right,gray,RG
38125,7,left,white,LW
38126,23,left,white,LW
38127,23,left,gray,LG
38128,23,left,white,LW
38129,23,left,white,LW
38130,23,left,white,LW
38131,13,left,white,LW
38132,13,left,white,LW
38133,13,left,gray,LG
38134,13,left,gray,LG
38135,13,left,white,LW
38147,48,right,white,RW
38148,48,right,white,RW
38149,58,right,white,RW
38150,58,right,gray,RG
38151,58,right,gray,RG
38152,58,right,gray,RG
38154,42,right,gray,RG
38155,7,left,white,LW
38156,23,left,white,LW
38157,23,left,white,LW
38158,23,left,white,LW
38159,23,left,white,LW
38160,13,left,white,LW
38161,13,left,white,LW
38162,13,left,white,LW
38163,13,left,gray,LG
38164,13,left,gray,LG
38172,48,right,gray,RG
38173,48,right,white,RW
38174,48,right,gray,RG
38175,48,right,gray,RG
38176,48,right,white,RW
38177,48,right,white,RW
38178,58,right,gray,RG
38180,58,right,gray,RG
38181,42,right,gray,RG
38183,7,left,white,LW
38184,7,left,white,LW
38186,23,left,white,LW
38187,23,left,white,LW
38188,13,left,white,LW
38189,13,left,white,LW
38191,13,left,gray,LG
38199,48,right,gray,RG
38200,48,right,gray,RG
38201,48,right,gray,RG
38202,48,right,gray,RG
38203,48,right,white,RW
38204,48,right,white,RW
38205,58,right,gray,RG
38210,7,left,white,LW
38211,7,left,white,LW
38212,13,left,gray,LG
38213,13,left,white,LW
38215,13,left,gray,LG
38225,48,right,gray,RG
38226,48,right,white,RW
38227,48,right,gray,RG
38228,48,right,gray,RG
38235,7,left,gray,LG
38236,13,left,gray,LG
38237,13,left,gray,LG
38248,48,right,gray,RG
38298,30,left,gray,LG
38299,30,left,gray,LG
38307,65,right,gray,RG
38318,30,left,gray,LG
38319,30,left,gray,LG
38330,65,right,gray,RG
38331,65,right,white,RW
38332,65,right,white,RW
38333,65,right,white,RW
38334,65,right,gray,RG
38339,30,left,gray,LG
38340,30,left,white,LW
38341,30,left,gray,LG
38343,30,left,gray,LG
38352,64,right,gray,RG
38357,65,right,white,RW
38358,65,right,white,RW
38359,65,right,white,RW
38360,65,right,gray,RG
38366,30,left,gray,LG
38367,30,left,white,LW
38368,30,left,white,LW
38369,30,left,gray,LG
38370,30,left,gray,LG
38379,64,right,gray,RG
38380,64,right,gray,RG
38381,64,right,gray,RG
38382,64,right,gray,RG
38385,64,right,gray,RG
38386,64,right,white,RW
38387,65,right,white,RW
38388,65,right,gray,RG
38389,65,right,gray,RG
38390,65,right,gray,RG
38396,30,left,gray,LG
38397,30,left,white,LW
38398,30,left,white,LW
38399,30,left,gray,LG
38400,30,left,gray,LG
38402,29,left,gray,LG
38403,29,left,gray,LG
38404,29,left,gray,LG
38409,64,right,gray,RG
38410,64,right,gray,RG
38411,64,right,gray,RG
38412,64,right,gray,RG
38413,64,right,gray,RG
38416,64,right,gray,RG
38417,64,right,white,RW
38418,65,right,white,RW
38419,65,right,white,RW
38425,30,left,gray,LG
38426,30,left,gray,LG
38427,30,left,gray,LG
38428,30,left,white,LW
38429,30,left,white,LW
38430,30,left,gray,LG
38431,30,left,gray,LG
38433,29,left,gray,LG
38434,29,left,gray,LG
38435,29,left,white,LW
38436,29,left,gray,LG
38441,64,right,gray,RG
38442,64,right,gray,RG
38443,64,right,gray,RG
38444,64,right,white,RW
38445,64,right,gray,RG
38446,64,right,gray,RG
38447,64,right,white,RW
38448,64,right,white,RW
38449,65,right,white,RW
38450,65,right,white,RW
38458,30,left,white,LW
38459,30,left,white,LW
38460,30,left,white,LW
38461,30,left,gray,LG
38462,29,left,gray,LG
38463,29,left,gray,LG
38464,29,left,white,LW
38465,29,left,white,LW
38466,29,left,white,LW
38467,29,left,gray,LG
38468,29,left,gray,LG
38469,29,left,gray,LG
38476,64,right,white,RW
38477,64,right,white,RW
38478,64,right,white,RW
38479,64,right,white,RW
38480,64,right,white,RW
38481,64,right,white,RW
38482,65,right,white,RW
38483,65,right,white,RW
38484,65,right,gray,RG
38485,65,right,gray,RG
38489,28,left,gray,LG
38490,28,left,gray,LG
38491,30,left,white,LW
38492,30,left,white,LW
38493,30,left,white,LW
38494,29,left,gray,LG
38495,29,left,gray,LG
38496,29,left,gray,LG
38497,29,left,white,LW
38498,29,left,white,LW
38499,29,left,gray,LG
38500,29,left,gray,LG
38501,29,left,gray,LG
38502,29,left,gray,LG
38507,64,right,gray,RG
38511,64,right,gray,RG
38512,64,right,white,RW
38513,64,right,white,RW
38514,64,right,white,RW
38515,64,right,white,RW
38516,64,right,white,RW
38517,65,right,white,RW
38518,65,right,gray,RG
38519,65,right,gray,RG
38524,28,left,gray,LG
38525,28,left,gray,LG
38526,28,left,gray,LG
38527,30,left,white,LW
38528,30,left,white,LW
38529,29,left,white,LW
38530,29,left,white,LW
38531,29,left,white,LW
38532,29,left,white,LW
38533,29,left,gray,LG
38542,64,right,gray,RG
38545,64,right,gray,RG
38546,64,right,gray,RG
38547,64,right,white,RW
38548,64,right,white,RW
38549,64,right,white,RW
38550,64,right,white,RW
38551,65,right,white,RW
38552,65,right,gray,RG
38555,63,right,gray,RG
38560,28,left,gray,LG
38561,28,left,gray,LG
38562,28,left,white,LW
38563,30,left,white,LW
38564,29,left,white,LW
38565,29,left,white,LW
38566,29,left,white,LW
38567,29,left,white,LW
38568,29,left,gray,LG
38570,29,left,gray,LG
38571,29,left,gray,LG
38572,29,left,gray,LG
38579,57,right,gray,RG
38582,64,right,white,RW
38583,64,right,white,RW
38584,64,right,white,RW
38585,64,right,white,RW
38586,64,right,white,RW
38587,64,right,white,RW
38588,65,right,white,RW
38589,65,right,gray,RG
38590,63,right,gray,RG
38592,63,right,gray,RG
38593,63,right,gray,RG
38596,28,left,gray,LG
38597,28,left,gray,LG
38598,28,left,white,LW
38599,28,left,white,LW
38600,28,left,white,LW
38601,29,left,white,LW
38602,29,left,white,LW
38603,29,left,white,LW
38604,29,left,white,LW
38605,29,left,white,LW
38606,29,left,white,LW
38607,29,left,gray,LG
38608,29,left,white,LW
38609,22,left,gray,LG
38618,64,right,gray,RG
38619,64,right,white,RW
38620,64,right,white,RW
38621,64,right,white,RW
38622,64,right,white,RW
38623,64,right,white,RW
38624,64,right,white,RW
38625,65,right,white,RW
38626,65,right,white,RW
38627,63,right,white,RW
38628,63,right,white,RW
38629,63,right,white,RW
38630,41,right,gray,RG
38632,6,left,gray,LG
38633,6,left,gray,LG
38634,6,left,gray,LG
38635,28,left,white,LW
38636,4,left,white,LW
38637,30,left,white,LW
38638,29,left,white,LW
38639,29,left,white,LW
38640,29,left,white,LW
38641,29,left,white,LW
38642,29,left,white,LW
38643,29,left,white,LW
38644,22,left,white,LW
38645,22,left,white,LW
38646,22,left,gray,LG
38647,22,left,gray,LG
38648,22,left,gray,LG
38653,57,right,gray,RG
38654,57,right,gray,RG
38655,57,right,gray,RG
38656,64,right,gray,RG
38657,64,right,gray,RG
38658,64,right,gray,RG
38659,64,right,white,RW
38660,64,right,white,RW
38661,64,right,white,RW
38662,64,right,white,RW
38663,64,right,white,RW
38664,65,right,white,RW
38665,65,right,white,RW
38666,65,right,white,RW
38667,41,right,white,RW
38668,39,right,gray,RG
38671,6,left,gray,LG
38672,6,left,white,LW
38673,6,left,white,LW
38674,6,left,white,LW
38675,4,left,white,LW
38676,30,left,white,LW
38677,29,left,white,LW
38678,29,left,white,LW
38679,29,left,white,LW
38680,29,left,white,LW
38681,29,left,white,LW
38682,29,left,white,LW
38683,22,left,white,LW
38684,22,left,white,LW
38685,22,left,white,LW
38686,22,left,white,LW
38687,20,left,gray,LG
38692,57,right,gray,RG
38693,57,right,gray,RG
38694,57,right,white,RW
38695,64,right,white,RW
38696,64,right,white,RW
38697,57,right,white,RW
38698,57,right,white,RW
38699,57,right,white,RW
38700,57,right,white,RW
38701,57,right,white,RW
38702,57,right,white,RW
38703,65,right,white,RW
38704,65,right,white,RW
38705,41,right,white,RW
38706,41,right,white,RW
38707,41,right,gray,RG
38710,6,left,gray,LG
38711,6,left,white,LW
38712,6,left,white,LW
38713,6,left,white,LW
38714,4,left,white,LW
38715,4,left,white,LW
38716,30,left,white,LW
38717,22,left,white,LW
38718,22,left,white,LW
38719,22,left,white,LW
38720,22,left,white,LW
38721,22,left,white,LW
38722,22,left,white,LW
38723,22,left,white,LW
38724,20,left,white,LW
38725,20,left,white,LW
38726,20,left,white,LW
38727,20,left,gray,LG
38733,57,right,gray,RG
38734,57,right,gray,RG
38735,57,right,white,RW
38736,57,right,white,RW
38737,57,right,white,RW
38738,57,right,white,RW
38739,57,right,white,RW
38740,57,right,white,RW
38741,57,right,white,RW
38742,57,right,white,RW
38743,57,right,white,RW
38744,65,right,white,RW
38745,41,right,white,RW
38746,41,right,white,RW
38747,41,right,white,RW
38748,41,right,white,RW
38749,37,right,white,RW
38750,6,left,white,LW
38751,6,left,white,LW
38752,6,left,white,LW
38753,6,left,white,LW
38754,4,left,white,LW
38755,4,left,white,LW
38756,22,left,white,LW
38757,22,left,white,LW
38758,22,left,white,LW
38759,22,left,gray,LG
38760,22,left,white,LW
38761,22,left,white,LW
38762,22,left,white,LW
38763,20,left,white,LW
38764,20,left,white,LW
38765,20,left,white,LW
38766,20,left,white,LW
38767,20,left,gray,LG
38768,20,left,gray,LG
38772,57,right,gray,RG
38773,57,right,gray,RG
38774,57,right,gray,RG
38775,57,right,gray,RG
38776,57,right,gray,RG
38777,57,right,white,RW
38778,57,right,white,RW
38779,57,right,gray,RG
38780,57,right,gray,RG
38781,57,right,white,RW
38782,57,right,white,RW
38783,57,right,white,RW
38784,57,right,white,RW
38786,41,right,white,RW
38787,41,right,white,RW
38788,41,right,white,RW
38789,41,right,white,RW
38790,37,right,white,RW
38791,6,left,white,LW
38792,6,left,white,LW
38793,6,left,white,LW
38794,6,left,white,LW
38797,22,left,white,LW
38798,22,left,white,LW
38799,22,left,white,LW
38800,22,left,gray,LG
38802,20,left,gray,LG
38803,20,left,white,LW
38804,20,left,white,LW
38805,20,left,white,LW
38813,57,right,gray,RG
38814,55,right,gray,RG
38815,55,right,gray,RG
38816,57,right,gray,RG
38817,57,right,gray,RG
38818,57,right,gray,RG
38819,55,right,gray,RG
38820,55,right,gray,RG
38821,55,right,gray,RG
38822,57,right,white,RW
38823,57,right,white,RW
38824,57,right,white,RW
38825,57,right,white,RW
38829,41,right,white,RW
38830,41,right,white,RW
38831,37,right,white,RW
38832,6,left,white,LW
38833,6,left,white,LW
38834,6,left,white,LW
38838,22,left,white,LW
38839,22,left,white,LW
38840,20,left,white,LW
38841,20,left,gray,LG
38845,20,left,white,LW
38846,20,left,white,LW
38847,20,left,white,LW
38856,55,right,gray,RG
38857,55,right,gray,RG
38858,55,right,white,RW
38859,55,right,white,RW
38860,55,right,white,RW
38861,55,right,white,RW
38862,55,right,white,RW
38863,55,right,white,RW
38864,55,right,white,RW
38865,37,right,white,RW
38866,37,right,white,RW
38867,37,right,white,RW
38873,37,right,white,RW
38874,6,left,white,LW
38880,2,left,white,LW
38881,2,left,white,LW
38882,2,left,white,LW
38883,20,left,gray,LG
38888,20,left,white,LW
38889,20,left,white,LW
38890,20,left,gray,LG
38891,20,left,white,LW
38892,20,left,gray,LG
38897,55,right,gray,RG
38900,55,right,gray,RG
38901,55,right,gray,RG
38902,55,right,white,RW
38903,55,right,white,RW
38905,55,right,gray,RG
38906,37,right,white,RW
38907,37,right,white,RW
38908,37,right,white,RW
38909,37,right,white,RW
38921,2,left,gray,LG
38922,2,left,white,LW
38923,2,left,white,LW
38924,2,left,white,LW
38925,2,left,gray,LG
38929,20,left,white,LW
38930,20,left,white,LW
38931,20,left,gray,LG
38932,20,left,gray,LG
38933,20,left,gray,LG
38934,20,left,gray,LG
38940,55,right,gray,RG
38941,55,right,gray,RG
38942,55,right,gray,RG
38943,55,right,gray,RG
38944,55,right,gray,RG
38948,37,right,gray,RG
38949,37,right,white,RW
38950,37,right,white,RW
38951,37,right,white,RW
38952,37,right,white,RW
38953,37,right,gray,RG
38961,2,left,gray,LG
38962,2,left,gray,LG
38963,2,left,white,LW
38964,2,left,white,LW
38965,2,left,white,LW
38966,2,left,white,LW
38967,20,left,gray,LG
38969,20,left,white,LW
38970,20,left,white,LW
38971,20,left,white,LW
38972,20,left,white,LW
38973,20,left,gray,LG
38983,55,right,white,RW
38984,55,right,white,RW
38985,61,right,white,RW
38986,61,right,white,RW
38989,37,right,gray,RG
38990,37,right,white,RW
38991,37,right,white,RW
38992,37,right,white,RW
38993,37,right,white,RW
38994,37,right,white,RW
38995,37,right,gray,RG
39002,2,left,gray,LG
39003,2,left,white,LW
39004,2,left,white,LW
39005,2,left,white,LW
39006,2,left,white,LW
39007,2,left,white,LW
39008,20,left,gray,LG
39010,20,left,white,LW
39011,20,left,white,LW
39012,20,left,white,LW
39013,20,left,gray,LG
39014,20,left,gray,LG
39015,20,left,gray,LG
39016,26,left,gray,LG
39017,26,left,gray,LG
39021,61,right,gray,RG
39022,61,right,gray,RG
39023,61,right,gray,RG
39025,61,right,gray,RG
39026,61,right,white,RW
39027,61,right,white,RW
39028,61,right,gray,RG
39030,37,right,gray,RG
39031,37,right,gray,RG
39032,37,right,white,RW
39033,37,right,white,RW
39034,37,right,white,RW
39035,37,right,white,RW
39036,37,right,white,RW
39037,37,right,gray,RG
39038,41,right,gray,RG
39043,2,left,gray,LG
39044,2,left,gray,LG
39045,2,left,white,LW
39046,2,left,white,LW
39047,2,left,white,LW
39048,2,left,white,LW
39049,2,left,white,LW
